"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tuvalu","TUV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14658401.6691108","15701053.6124366","16506714.42865","17592625.7784809","19816051.1731051","19219094.6737751","18404290.8952604","20594444.6113612","24054552.2582926","24012053.4818085","24317744.1078432","24865611.2973232","27658211.5263334","26977809.721813","27072413.2105151","26622688.717114","28113523.4623581","30935677.3964696","33630936.4855198","31731089.5917805","31398821.5876026","34236508.2824675","34134872.4316457","36242668.0747695","36920366.5981582","41174121.3033501","43940751.8022705","45871733.8156458","47626187.0604214","55181599.5564255","53511912.45327","56924893.7881847","61345526.5360679","",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23489201629.045","24786702722.4856","25499704280.3965","26418897724.1561","27406056136.9022","28979621469.0749","30851282078.4181","32489639568.7938","34073764615.6767","36234599990.0677","38730712025.0484","42007536721.986","45688353048.414","49698914729.1506","54862460858.258","60813165704.6647","66784630241.2242","73232007247.5963","78880693317.1193","83569229650.7479","89932580947.6194","98844247428.6534","95918398737.8334","103321878143.669","108827352196.003","117377411172.355","127683437546.462","134159336642.724","144944435420.389","156102226852.389","161289301018.154","175818769232.216","196775783709.69","",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11698327322.6163","12765645661.1428","13502883208.8009","14973886430.5585","16272991499.3484","18528717052.0159","20579695938.0201","22002242561.0842","23341301018.1776","25576622727.4307","26977872894.4594","29015619248.7154","32041170370.2196","34788577107.4101","38154154619.8479","41842504264.4","47785436799.0208","53205404674.7936","58948243304.8361","63361148133.9831","67737601230.2437","75638854428.333","69597099319.3975","71898575875.9302","77086309835.5747","81372227472.5107","82964925710.9402","85406362065.1709","92972966381.1308","100734518959.936","105060795016.512","113663450045.432","127248249775.392","",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395082683432.884","372908858659.262","343647812527.186","301838765246.436","237687196695.14","213065367379.454","195269873216.707","192678053018.577","191144620828.101","193450616849.986","209505499428.873","233077407677.659","249349470726.801","278468574051.371","319671886896.137","339821965827.752","376830705741.112","418811177799.457","436419897931.012","372735188664.71","392650330490.431","422633627957.62","442499738738.636","505437818647.747","461987202639.989","435489659346.44","475721740433.812","503901541149.965","534016124335.811","560988377571.052","546981267333.198","591249678972.492","448710453540.034","",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6891844793682.14","7293077971006.88","7607719758026.57","8098937964707.62","8593315498824.5","9146623605145.41","9818762149140.93","10554315815155.7","10641393150355","11168427705182.8","12189626296364.6","12917203813510","13741384211482.9","14829308945257.3","16458772730561.1","18316613591666.6","20825888916576.3","23373945333942.9","25778299240948.8","26727586210885","29265294104356.5","32083674491662.6","34464230278795.1","36581657824763.6","38081609426386.8","38558522468372.1","40025773929665.3","42432600155537","45620473933597.3","48270842451697.7","48383045277008.9","54104658270128.3","60053803410534.9","",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20745002418.7903","22205501233.3572","24512930940.5197","25760854487.8724","28226748878.963","28401457507.4048","30534706955.8564","33716274851.2309","35636512729.6268","35589063842.0528","35692946019.0849","35094095475.5024","32885279568.5784","33804349571.6464","36448830196.6017","40396199439.4764","43349414211.6461","47433286005.2239","51812190023.3771","54357022316.9518","59302957993.1889","63660006329.3378","65030144817.0364","69130105748.7416","73412927436.6941","74687657367.1145","77214920949.4234","80027257873.3567","82079003853.3183","84173427528.2746","79931262629.0774","87929517226.1165","98752878541.8058","",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000.01","9631174489000.01","10250947997000","10581929774000","10929112955000","11456442041000","12217193198000","13039199193000","13815586948000","14474226905000","14769857911000","14478064934000","15048964444000","15599728123000","16253972230000","16843190993000","17550680174000","18206020741000","18695110842000","19477336548999.9","20533057312000.1","21380976119000","21060473613000","23315080560000","25439700000000.1","",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54527249335.0014","56093884432.4914","50946525815.8371","50954586461.6285","49336463281.3457","49917660937.1187","51695775105.0258","55321769365.5419","58350044864.4837","61716743122.0339","65535424279.7042","69802173547.8731","73706870589.227","78342857182.1095","86438314654.3969","95344720877.9834","105610411752.24","118739414825.321","131943555087.918","143480027817.79","156235777799.133","171483146991.364","180491445533.307","190612221117.744","199766953604.239","209082432928.015","216467147312.947","221561015370.055","240227871948.592","259164548649.616","267785755281.263","300532681669.762","339928506698.755","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442777047.761798","462948815.255551","503698488.910961","537556230.545409","542185440.64571","596547175.444054","615293438.537768","647842622.064328","681930575.397522","710283462.444571","738280795.346687","768111549.089924","821755823.610905","894045651.734353","955820291.704227","1010325161.84446","1114372540.46356","1182519756.36691","1210076422.52618","1201048375.47087","1161144719.99567","1178083969.14554","1194631516.55595","1256603625.9519","1304297867.63218","1323091370.79747","1433731379.4421","1432871634.89174","1513915049.35716","1551271340.34332","1512746323.59345","1593282170.66281","1789197642.83527","",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188284894374.147","213591685501.304","231698912812.053","237844159702.663","237215641842.101","251760343137.482","255862798764.163","276856917224.641","280796308632.21","267752300688.163","283913886629.214","300164149322.356","277846542577.798","261357019103.771","317449206077.123","361185102198.881","409086717942.579","456919890852.374","490261393803.751","477603466094.344","476147292318.525","506339379526.118","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79232703052.2682","86794820411.2429","96448134651.758","106704835704.388","118616461221.283","132657608075.563","147703631446.906","162499240907.189","173800850916.101","184663561544.468","201664859720.392","218978531278.322","236448341480.983","257749553288.538","284615115700.73","315694346923.222","348144090013.469","383044517787.721","412494103263.489","437546727832.447","471247585207.144","511888589641.725","568401017916.994","607017587705.047","660612150016.307","700256942730.492","770871991122.903","851063768488.558","936583154559.825","1023546897819.63","1066614848533.46","1143085182484.05","1321694149369.11","",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247184727.209824","263587524.217131","276564579.368745","285202300.185269","317746214.403072","327665925.529762","341430895.983161","364360912.194473","372798174.994283","379326911.983934","410904307.37467","405886442.403337","390784200.172452","415585589.024365","443757465.917359","481953961.87864","538859915.600668","569338590.116803","612758332.687646","635416456.961211","651148020.013897","685546560.529831","705424237.548987","721101966.22124","757628771.057895","768013822.838106","812082334.843603","879784986.981541","927064738.6384","974282582.198328","937720416.864991","986206079.720109","1075160636.24054","",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29495187731775.5","31081857815398.7","32499686988613.7","33901474910270.1","35726068944268.8","37723218032555.6","39962433528701","42257178566650","43681722995278.9","45833149331344.2","49259276378206.5","51646510452296","54121633753583","57180449636639.9","61811949942532.7","66587962886661.7","72921057909445.6","78955866481299.2","83607095209647.9","84283755586962","89825989892029.3","95754606499188.4","100717442467752","105584665482253","109537364564841","111857037186851","116373939432171","122632018251094","130160243352748","137187172041239","135789124114533","150420854130619","166537918254374","",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363116845.586467","366762423.488296","374370417.215485","398957247.948326","397118209.084636","432503361.766417","472040143.197834","483269750.400425","499435737.460546","517542605.257374","556223624.257077","610786811.793729","655365564.559149","703135846.41369","744301236.479593","818606476.982363","861857538.976606","889451139.909009","938746668.826981","939646037.162827","1009180951.93512","1069800076.01937","1049138516.42469","1068653769.70199","1095820604.92629","1149399963.56465","1253605891.41781","1295383641.871","1318438299.8004","1401838127.35027","1375986908.94048","1336027205.08672","1354208276.70664","",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11437365374.3414","12090219340.5965","12839947151.5895","13935044684.2312","14527700968.446","15241997168.8852","15679471217.976","16732391621.2485","17789238052.0726","18691209711.5713","19792605502.9904","21106055633.781","20239641713.1311","23421562139.4467","26378945355.6241","",
